School;Cohort;Book ID;Topic;Bookclub;User ID;Name;Message;Translation  ;Message Time;Is Answer;Page;Book relevance;Type;Category;CategoryBroad
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1042;Vizmarjec2;vbmvtgtedzkdz5ju;;2019-06-05 03:34:52 AM;No;6;No;S;O;O
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1045;Vizmarjec5;DOBRODOSLI V AVSTRIJI IMATE NEOMENE SMS 5GB PODATKE;WELCOME IN AUSTRIA YOU HAVE MOBILE DATA WITH NO LIMITS HERE;2019-06-05 03:35:02 AM;No;13;No;S;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1045;Vizmarjec5;TI TAN ŠESTI V;;2019-06-05 03:36:28 AM;No;13;No;S;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1042;Vizmarjec2;louser;looser;2019-06-05 03:37:01 AM;No;6;No;S;CC;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1045;Vizmarjec5;LALALALALALLALALLALALLLALALLALLALALLAALLALALALALALALALALALALALALAALLALLALALALALALALALALALALALALALALALALLLALALALALALLALALALALALLALALALALALALALALALALALL;;2019-06-05 03:37:12 AM;No;13;No;S;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1042;Vizmarjec2;wtf;;2019-06-05 03:37:30 AM;No;6;No;S;CC;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1045;Vizmarjec5;MUMUMUMUMUMUMUMUMUMUMMUMUMUMMUMUMUMUMUMMUMUMUMUMUMMUMUMUMUMUMMUUMMUMMUMUMUMMUMUMMUMUMUMUM;;2019-06-05 03:37:37 AM;No;13;No;S;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;živijo;hi;2019-06-05 02:58:12 AM;No;8;No;S;CG;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Hmmm.. mogoče je znal sestavljati sestavljanke. Kaj pa ti misliš?;hmmm… maybe he can consist puzzle. What do you thiink?;2019-06-05 03:00:22 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;živjo!;Hi!;2019-06-05 03:01:17 AM;No;1;No;S;CG;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Živjo!;Hi!;2019-06-05 03:03:14 AM;No;1;No;S;CG;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Je kdo na drugi strani?;Is anybody here?;2019-06-05 03:03:27 AM;No;1;No;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;kdo si;who are you;2019-06-05 03:03:41 AM;No;13;No;Q;IQ;I
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Ana sem. Veš kaj me zanima, kaj ti misliš, česa vse bi se lahko Čopko naučil?;I'm Ana. What do you thinlk Čopko can learn?;2019-06-05 03:04:10 AM;No;1;No;A;IA;I
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;misliš, da se lahko vozi s skirojem?;Do you think he can ride a scooter?;2019-06-05 03:05:09 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ne;no;2019-06-05 03:05:21 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Kaj pa potem lahko počne?;What can he do then?;2019-06-05 03:05:38 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;mislim da bi lahko zna soditi nogometno tekmo;i think he can judge a football match;2019-06-05 03:06:06 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Zanimivo! Dobra ideja, da.;Interesting! Good idea, yes.;2019-06-05 03:06:42 AM;No;1;Yes;S;ME;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ali pojesti največ majoneze na svetu;or eat the most mayonese on the planet;2019-06-05 03:06:48 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil poklicni pevec ali pisatelj;he could be proffessional singer or writer;2019-06-05 03:09:19 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;bi to zmogel?;could he do that?;2019-06-05 03:11:41 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi se naučil brcati žogo, igrati košarko, peljati z motorjem, pisati knjige in pesmi,urejal knjige ...;he could learn to kick a ball, play basketball, ride a scooter, write books and songs,…;2019-06-05 03:16:57 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Zanimive ideje, to bi ga morali videti ...;Interesting ideas, we should se that;2019-06-05 03:19:21 AM;No;1;Yes;S;ME;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;verjetno bi povsod bil najboljši,saj je tako pameten, da bi vse izračunal;probably he would be the best at everythink, because he is so smart;2019-06-05 03:20:48 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Ali pa bi z nami hodil v šolo in bi se učil računanja.;Or he could go to school with us and teach maths;2019-06-05 03:22:06 AM;No;1;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;računanje že zna;He already knows the math;2019-06-05 03:22:34 AM;No;13;Yes;A;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;živjo mitja;hi mitja;2019-06-05 03:24:00 AM;No;13;No;S;CG;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;plavat;swim;2019-06-05 03:24:30 AM;No;12;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ne;no;2019-06-05 03:24:49 AM;No;13;No;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;pisati;write;2019-06-05 03:25:43 AM;No;12;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ja;yes;2019-06-05 03:25:52 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;kskuuzdeur;;2019-06-05 03:26:16 AM;No;12;No;S;O;O
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;predlagam, da ga preiskusimo v taborjenju;i suggest we see how he's doing in campping;2019-06-05 03:26:19 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Z zvito tačko?;with broken leg?;2019-06-05 03:26:46 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ali kurjenju ognja;or lighting a fire;2019-06-05 03:26:47 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Ogenj bi pa znal zakuriti, saj se dobro spozna na večje in manjše vejice.;He could light a fire, because he knows a lot about brenches;2019-06-05 03:27:19 AM;No;1;Yes;S;MA;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ja z malo pameti bi znal vse;yes with a little thinking he could do anything;2019-06-05 03:27:22 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;verjetni bi z vso to pametjo obogatel;probably he would become rich with all the intelligence;2019-06-05 03:28:36 AM;No;13;Yes;A;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;lalalalllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa;;2019-06-05 03:28:36 AM;No;12;No;S;O;O
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Se ti ne zdi, da je že dovolj pameten?;Don't you think he's smart enough?;2019-06-05 03:28:41 AM;No;1;Yes;S;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil profesor na univerzi;he could be a proffessor on the faculty;2019-06-05 03:29:42 AM;No;13;Yes;Q;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1037;AnaKogovšekVizmarjec;Dobre ideje imate, zdaj pa nadaljujte z branjem ...;Good ideas, now keep reading;2019-06-05 03:29:56 AM;No;1;Yes;A;ME;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;lulat;pee;2019-06-05 03:30:02 AM;No;12;No;S;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil frizer, ki bi delal čudne frizure;he could be a hairdresser and make weird looks;2019-06-05 03:31:05 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;igral v filmu;play in a movie;2019-06-05 03:31:59 AM;No;12;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil precednik vlade;be a president;2019-06-05 03:32:04 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil policaj ali gasilec;be a cop or firefighter;2019-06-05 03:32:28 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil astronavt;be an astronaut;2019-06-05 03:33:28 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1046;Vizmarjec6;si sploh predstavljaš kakšen bi bil  kot predcednik vlade;can you imagine him like a president;2019-06-05 03:34:07 AM;No;13;Yes;Q;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;lahko bi bil programer ali računalničar;he could be a programmer or a computer man;2019-06-05 03:34:30 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;ja bil bi zelo čuden;he would be really weird;2019-06-05 03:35:10 AM;No;13;Yes;A;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1046;Vizmarjec6;to je res;that's true;2019-06-05 03:35:41 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;(? ?? ?);;2019-06-05 03:35:49 AM;No;12;No;S;O;O
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;vedno bi bil najpametnejši v celem parlamentu;probably he would be the smartest in parliament;2019-06-05 03:36:23 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1046;Vizmarjec6;mogoče;maybe;2019-06-05 03:36:52 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1044;Vizmarjec4;vem;i know;2019-06-05 03:37:03 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;1050;Vizmarjec10;? ?° ?? ?°?;;2019-06-05 03:37:39 AM;No;12;No;S;O;O
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;skakanja;jumping;2019-06-05 03:05:50 AM;No;6;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1037;AnaKogovšekVizmarjec;Pomisli, ali je čopko res lahko skakal?;Think, can čopko really jump?;2019-06-05 03:06:23 AM;No;1;Yes;Q;MQ;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Bom, seveda bom;I will, of course I will;2019-06-05 03:07:09 AM;No;6;Yes;S;CB;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1049;Vizmarjec9;hoje.;Walking;2019-06-05 03:08:14 AM;No;9;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;imam vprašanje;i have a question;2019-06-05 03:08:18 AM;No;9;Yes;S;CB;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;howdy;;2019-06-05 03:08:24 AM;No;9;No;S;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1037;AnaKogovšekVizmarjec;Jaz mislim, da bi se lahko marsikaj ..še enkrat premisli;I think he could learn a lot of things.. Think again;2019-06-05 03:08:39 AM;No;1;Yes;S;ME;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1049;Vizmarjec9;bom;i will;2019-06-05 03:09:12 AM;No;9;Yes;S;CB;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;lahko bi se naučil....... PLEZATI!;he could learn… TO CLIMB!;2019-06-05 03:09:40 AM;No;9;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1049;Vizmarjec9;lahko bi se naučil boksati.;he could learn boxing;2019-06-05 03:10:31 AM;No;9;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;tiin tvoja domišlija, pa saj ni John Cena;you and your imagination, he's not Johj Cena;2019-06-05 03:10:50 AM;No;10;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Čopko, bi lahko poskusil voziti avto, mogoče bi lahko bil Nascar voznik;Čopko could try to drive a car, maybe he could be a Nascar driver;2019-06-05 03:13:40 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1037;AnaKogovšekVizmarjec;Hm ... bi se znal pripeti z varnostnim pasom?;Hm… could he fasten his seatbelt?;2019-06-05 03:14:17 AM;No;1;Yes;Q;DQ;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;menim, da bi to lahko bilo mogoče, z malo truda več;i think he could, with some effort;2019-06-05 03:14:50 AM;No;13;Yes;A;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Je še kdo tukaj?Halo!!!!!;Is anybody here? Hi!!!;2019-06-05 03:15:45 AM;No;13;No;Q;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Je kdo tukaj?;Is anybody here?;2019-06-05 03:16:28 AM;No;13;No;Q;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1037;AnaKogovšekVizmarjec;Prav imaš, vse se da, če se potrudiš. Nadaljuj z branjem ...;You are right, we can do anything if we try hard. Keep reading…;2019-06-05 03:17:05 AM;No;1;No;S;ME;M
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Mislim, da bi se lahko naučil plezanja na višja drevesa in takih stvari.;I think he could climb higher trees;2019-06-05 03:17:13 AM;Yes;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1049;Vizmarjec9;lahko bi naredil stojo na glavi;;2019-06-05 03:17:54 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;Dobra ideja!!!!;Good idea;2019-06-05 03:18:15 AM;No;13;Yes;S;DAA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;lahko bi naredil salto;;2019-06-05 03:18:22 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;z trudom;with efford;2019-06-05 03:18:28 AM;No;13;Yes;S;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;seveda;sure;2019-06-05 03:18:32 AM;No;13;Yes;S;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;ker drugače za veverička to ne bi bilo sploh mogoče;because a squirrel can't do that;2019-06-05 03:18:46 AM;No;13;Yes;S;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;je še kdo tukaj?;is anybody here?;2019-06-05 03:19:32 AM;No;13;No;Q;CO;C
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1049;Vizmarjec9;lahko bi surfal;he could surf;2019-06-05 03:19:43 AM;No;13;Yes;A;DA;D
OŠ Vižmarje - Brod;Vizmarjec;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;1048;Vizmarjec8;ne vem......;i don't know;2019-06-05 03:20:27 AM;No;13;No;A;DAA;D
